Entity,Code,Year,Population - Sex: female - Age: all - Variant: estimates
Senegal,SEN,2011,6534556
Senegal,SEN,2012,6709365
Senegal,SEN,2013,6900934
Senegal,SEN,2014,7104582
Senegal,SEN,2015,7306537
Senegal,SEN,2016,7506677
Senegal,SEN,2017,7704853
Senegal,SEN,2018,7901282
Senegal,SEN,2019,8096323
Senegal,SEN,2020,8290200
Senegal,SEN,2021,8482188
Senegal,SEN,2022,8674931
Senegal,SEN,2023,8879764
Serbia,SRB,1950,3127500
Serbia,SRB,1951,3152346
Serbia,SRB,1952,3178525
Serbia,SRB,1953,3207006
Serbia,SRB,1954,3242895
Serbia,SRB,1955,3284475
Serbia,SRB,1956,3325417
Serbia,SRB,1957,3365873
Serbia,SRB,1958,3405820
Serbia,SRB,1959,3445266
Serbia,SRB,1960,3485571
Serbia,SRB,1961,3523023
Serbia,SRB,1962,3554969
Serbia,SRB,1963,3584969
Serbia,SRB,1964,3614305
Serbia,SRB,1965,3642962
Serbia,SRB,1966,3671118
Serbia,SRB,1967,3698852
Serbia,SRB,1968,3725986
Serbia,SRB,1969,3752204
Serbia,SRB,1970,3777239
Serbia,SRB,1971,3802031
Serbia,SRB,1972,3827218
Serbia,SRB,1973,3852096
Serbia,SRB,1974,3876946
Serbia,SRB,1975,3902317
Serbia,SRB,1976,3928193
Serbia,SRB,1977,3954035
Serbia,SRB,1978,3978915
Serbia,SRB,1979,4002239
Serbia,SRB,1980,4024434
Serbia,SRB,1981,4043169
Serbia,SRB,1982,4056425
Serbia,SRB,1983,4066424
Serbia,SRB,1984,4074574
Serbia,SRB,1985,4080799
Serbia,SRB,1986,4085218
Serbia,SRB,1987,4088635
Serbia,SRB,1988,4091539
Serbia,SRB,1989,4093672
Serbia,SRB,1990,4094308
Serbia,SRB,1991,4094809
Serbia,SRB,1992,4095683
Serbia,SRB,1993,4095122
Serbia,SRB,1994,4092937
Serbia,SRB,1995,4089695
Serbia,SRB,1996,4085255
Serbia,SRB,1997,4079039
Serbia,SRB,1998,4070617
Serbia,SRB,1999,4058734
Serbia,SRB,2000,4043183
Serbia,SRB,2001,4025964
Serbia,SRB,2002,4009788
Serbia,SRB,2003,3994964
Serbia,SRB,2004,3979668
Serbia,SRB,2005,3963576
Serbia,SRB,2006,3946906
Serbia,SRB,2007,3929766
Serbia,SRB,2008,3912313
Serbia,SRB,2009,3894625
Serbia,SRB,2010,3876616
Serbia,SRB,2011,3857827
Serbia,SRB,2012,3835760
Serbia,SRB,2013,3810869
Serbia,SRB,2014,3785568
Serbia,SRB,2015,3759639
Serbia,SRB,2016,3732850
Serbia,SRB,2017,3705003
Serbia,SRB,2018,3676325
Serbia,SRB,2019,3647449
Serbia,SRB,2020,3616802
Serbia,SRB,2021,3579205
Serbia,SRB,2022,3560214
Serbia,SRB,2023,3556528
Singapore,SGP,1950,488665
Singapore,SGP,1951,512132
Singapore,SGP,1952,536995
Singapore,SGP,1953,563315
Singapore,SGP,1954,591029
Singapore,SGP,1955,620029
Singapore,SGP,1956,650095
Singapore,SGP,1957,679978
Singapore,SGP,1958,708069
Singapore,SGP,1959,734890
Singapore,SGP,1960,761384
Singapore,SGP,1961,787588
Singapore,SGP,1962,813571
Singapore,SGP,1963,839339
Singapore,SGP,1964,864910
Singapore,SGP,1965,890164
Singapore,SGP,1966,914815
Singapore,SGP,1967,938617
Singapore,SGP,1968,961350
Singapore,SGP,1969,982974
Singapore,SGP,1970,1003808
Singapore,SGP,1971,1024172
Singapore,SGP,1972,1044368
Singapore,SGP,1973,1064479
Singapore,SGP,1974,1084115
Singapore,SGP,1975,1103033
Singapore,SGP,1976,1121356
Singapore,SGP,1977,1138984
Singapore,SGP,1978,1155703
Singapore,SGP,1979,1171556
Singapore,SGP,1980,1197408
Singapore,SGP,1981,1244159
Singapore,SGP,1982,1291086
Singapore,SGP,1983,1320101
Singapore,SGP,1984,1337739
Singapore,SGP,1985,1345352
Singapore,SGP,1986,1350674
Singapore,SGP,1987,1369090
Singapore,SGP,1988,1402243
Singapore,SGP,1989,1446127
Singapore,SGP,1990,1497864
Singapore,SGP,1991,1550029
Singapore,SGP,1992,1596567
Singapore,SGP,1993,1639798
Singapore,SGP,1994,1685486
Singapore,SGP,1995,1734783
Singapore,SGP,1996,1785776
Singapore,SGP,1997,1836717
Singapore,SGP,1998,1883137
Singapore,SGP,1999,1922372
Singapore,SGP,2000,1964126
Singapore,SGP,2001,2008909
Singapore,SGP,2002,2033742
Singapore,SGP,2003,2041459
Singapore,SGP,2004,2064224
Singapore,SGP,2005,2108310
Singapore,SGP,2006,2163763
Singapore,SGP,2007,2231713
Singapore,SGP,2008,2308750
Singapore,SGP,2009,2378336
Singapore,SGP,2010,2434852
Singapore,SGP,2011,2488032
Singapore,SGP,2012,2535205
Singapore,SGP,2013,2569541
Singapore,SGP,2014,2600880
Singapore,SGP,2015,2637889
Singapore,SGP,2016,2675219
Singapore,SGP,2017,2707065
Singapore,SGP,2018,2729765
Singapore,SGP,2019,2737778
Singapore,SGP,2020,2710546
Singapore,SGP,2021,2679687
Singapore,SGP,2022,2730189
Singapore,SGP,2023,2796708
Slovakia,SVK,1950,1783767
Slovakia,SVK,1951,1811623
Slovakia,SVK,1952,1841940
Slovakia,SVK,1953,1872866
Slovakia,SVK,1954,1903522
Slovakia,SVK,1955,1935105
Slovakia,SVK,1956,1967997
Slovakia,SVK,1957,1999702
Slovakia,SVK,1958,2030253
Slovakia,SVK,1959,2059239
Slovakia,SVK,1960,2087080
Slovakia,SVK,1961,2115728
Slovakia,SVK,1962,2140267
Slovakia,SVK,1963,2161909
Slovakia,SVK,1964,2184706
Slovakia,SVK,1965,2205707
Slovakia,SVK,1966,2224764
Slovakia,SVK,1967,2242760
Slovakia,SVK,1968,2259031
Slovakia,SVK,1969,2274825
Slovakia,SVK,1970,2291824
Slovakia,SVK,1971,2310352
Slovakia,SVK,1972,2331257
Slovakia,SVK,1973,2354473
Slovakia,SVK,1974,2379139
Slovakia,SVK,1975,2404698
Slovakia,SVK,1976,2430506
Slovakia,SVK,1977,2456097
Slovakia,SVK,1978,2481437
Slovakia,SVK,1979,2506846
Slovakia,SVK,1980,2529928
Slovakia,SVK,1981,2550880
Slovakia,SVK,1982,2571313
Slovakia,SVK,1983,2590517
Slovakia,SVK,1984,2609032
Slovakia,SVK,1985,2626871
Slovakia,SVK,1986,2643064
Slovakia,SVK,1987,2657838
Slovakia,SVK,1988,2671888
Slovakia,SVK,1989,2684313
Slovakia,SVK,1990,2694649
Slovakia,SVK,1991,2706065
Slovakia,SVK,1992,2718723
Slovakia,SVK,1993,2730383
Slovakia,SVK,1994,2740230
Slovakia,SVK,1995,2747067
Slovakia,SVK,1996,2752304
Slovakia,SVK,1997,2757058
Slovakia,SVK,1998,2760833
Slovakia,SVK,1999,2763927
Slovakia,SVK,2000,2766239
Slovakia,SVK,2001,2766421
Slovakia,SVK,2002,2765296
Slovakia,SVK,2003,2764351
Slovakia,SVK,2004,2763848
Slovakia,SVK,2005,2763612
Slovakia,SVK,2006,2763167
Slovakia,SVK,2007,2762678
Slovakia,SVK,2008,2763184
Slovakia,SVK,2009,2765314
Slovakia,SVK,2010,2767744
Slovakia,SVK,2011,2769962
Slovakia,SVK,2012,2772325
Slovakia,SVK,2013,2774272
Slovakia,SVK,2014,2776005
Slovakia,SVK,2015,2777521
Slovakia,SVK,2016,2779800
Slovakia,SVK,2017,2782990
Slovakia,SVK,2018,2785767
Slovakia,SVK,2019,2788712
Slovakia,SVK,2020,2790626
Slovakia,SVK,2021,2784531
Slovakia,SVK,2022,2800530
Slovakia,SVK,2023,2823844
South Africa,ZAF,1950,6275962
South Africa,ZAF,1951,6413852
South Africa,ZAF,1952,6559612
South Africa,ZAF,1953,6710234
South Africa,ZAF,1954,6867519
South Africa,ZAF,1955,7034558
South Africa,ZAF,1956,7210778
South Africa,ZAF,1957,7395750
South Africa,ZAF,1958,7585873
South Africa,ZAF,1959,7786032
South Africa,ZAF,1960,8003576
South Africa,ZAF,1961,8246388
South Africa,ZAF,1962,8514194
South Africa,ZAF,1963,8795605
South Africa,ZAF,1964,9087729
South Africa,ZAF,1965,9390980
South Africa,ZAF,1966,9705505
South Africa,ZAF,1967,10031564
South Africa,ZAF,1968,10367422
South Africa,ZAF,1969,10709810
South Africa,ZAF,1970,11055108
South Africa,ZAF,1971,11386601
South Africa,ZAF,1972,11707904
South Africa,ZAF,1973,12035950
South Africa,ZAF,1974,12368862
South Africa,ZAF,1975,12705704
South Africa,ZAF,1976,13046554
South Africa,ZAF,1977,13392155
South Africa,ZAF,1978,13744213
South Africa,ZAF,1979,14105225
South Africa,ZAF,1980,14538851
South Africa,ZAF,1981,15052205
South Africa,ZAF,1982,15591253
South Africa,ZAF,1983,16154933
South Africa,ZAF,1984,16734160
South Africa,ZAF,1985,17297610
South Africa,ZAF,1986,17839241
South Africa,ZAF,1987,18382827
South Africa,ZAF,1988,18931731
South Africa,ZAF,1989,19478891
South Africa,ZAF,1990,20012709
South Africa,ZAF,1991,20482429
South Africa,ZAF,1992,20992703
South Africa,ZAF,1993,21240778
South Africa,ZAF,1994,21730023
South Africa,ZAF,1995,22596584
South Africa,ZAF,1996,23358844
South Africa,ZAF,1997,23948892
South Africa,ZAF,1998,24242321
South Africa,ZAF,1999,24511043
South Africa,ZAF,2000,24743655
South Africa,ZAF,2001,24956584
South Africa,ZAF,2002,25173805
South Africa,ZAF,2003,25392996
South Africa,ZAF,2004,25614016
South Africa,ZAF,2005,25837580
South Africa,ZAF,2006,26066632
South Africa,ZAF,2007,26308998
South Africa,ZAF,2008,26582184
South Africa,ZAF,2009,26871094
South Africa,ZAF,2010,27159464
South Africa,ZAF,2011,27465137
South Africa,ZAF,2012,27841808
South Africa,ZAF,2013,28275667
South Africa,ZAF,2014,28704171
South Africa,ZAF,2015,29194274
South Africa,ZAF,2016,29478997
South Africa,ZAF,2017,29730319
South Africa,ZAF,2018,30211843
South Africa,ZAF,2019,30695654
South Africa,ZAF,2020,31181202
South Africa,ZAF,2021,31649227
South Africa,ZAF,2022,32072573
South Africa,ZAF,2023,32461904
South Korea,KOR,1950,9667863
South Korea,KOR,1951,9850667
South Korea,KOR,1952,10085662
South Korea,KOR,1953,10360084
South Korea,KOR,1954,10664177
South Korea,KOR,1955,10995217
South Korea,KOR,1956,11357692
South Korea,KOR,1957,11749184
South Korea,KOR,1958,12154171
South Korea,KOR,1959,12565372
South Korea,KOR,1960,12972498
South Korea,KOR,1961,13334616
South Korea,KOR,1962,13649922
South Korea,KOR,1963,13952646
South Korea,KOR,1964,14236197
South Korea,KOR,1965,14490634
South Korea,KOR,1966,14766406
South Korea,KOR,1967,15095907
South Korea,KOR,1968,15440576
South Korea,KOR,1969,15784401
South Korea,KOR,1970,16133516
South Korea,KOR,1971,16475341
South Korea,KOR,1972,16804332
South Korea,KOR,1973,17127573
South Korea,KOR,1974,17433234
South Korea,KOR,1975,17703279
South Korea,KOR,1976,17948508
South Korea,KOR,1977,18185518
South Korea,KOR,1978,18409809
South Korea,KOR,1979,18629015
South Korea,KOR,1980,18846954
South Korea,KOR,1981,19124405
South Korea,KOR,1982,19461828
South Korea,KOR,1983,19785780
South Korea,KOR,1984,20083423
South Korea,KOR,1985,20353647
South Korea,KOR,1986,20621612
South Korea,KOR,1987,20897471
South Korea,KOR,1988,21169248
South Korea,KOR,1989,21437907
South Korea,KOR,1990,21683616
South Korea,KOR,1991,21840892
South Korea,KOR,1992,21934759
South Korea,KOR,1993,22033762
South Korea,KOR,1994,22133975
South Korea,KOR,1995,22231659
South Korea,KOR,1996,22352773
South Korea,KOR,1997,22496775
South Korea,KOR,1998,22633246
South Korea,KOR,1999,22757520
South Korea,KOR,2000,22879578
South Korea,KOR,2001,23022200
South Korea,KOR,2002,23168471
South Korea,KOR,2003,23293237
South Korea,KOR,2004,23401222
South Korea,KOR,2005,23496323
South Korea,KOR,2006,23589894
South Korea,KOR,2007,23687704
South Korea,KOR,2008,23787499
South Korea,KOR,2009,23891628
South Korea,KOR,2010,24013881
South Korea,KOR,2011,24231648
South Korea,KOR,2012,24530705
South Korea,KOR,2013,24829484
South Korea,KOR,2014,25126410
South Korea,KOR,2015,25407163
South Korea,KOR,2016,25599688
South Korea,KOR,2017,25710722
South Korea,KOR,2018,25804677
South Korea,KOR,2019,25885085
South Korea,KOR,2020,25955051
South Korea,KOR,2021,25972159
South Korea,KOR,2022,25941853
South Korea,KOR,2023,25916887
Spain,ESP,1950,14567664
Spain,ESP,1951,14626971
Spain,ESP,1952,14713129
Spain,ESP,1953,14816229
Spain,ESP,1954,14919201
Spain,ESP,1955,15025710
Spain,ESP,1956,15133011
Spain,ESP,1957,15247139
Spain,ESP,1958,15378028
Spain,ESP,1959,15513910
Spain,ESP,1960,15636865
Spain,ESP,1961,15777894
Spain,ESP,1962,15944090
Spain,ESP,1963,16110333
Spain,ESP,1964,16288272
Spain,ESP,1965,16470631
Spain,ESP,1966,16645875
Spain,ESP,1967,16821098
Spain,ESP,1968,16993921
Spain,ESP,1969,17155131
Spain,ESP,1970,17309909
Spain,ESP,1971,17479280
Spain,ESP,1972,17667421
Spain,ESP,1973,17856895
Spain,ESP,1974,18060560
Spain,ESP,1975,18263005
Spain,ESP,1976,18448886
Spain,ESP,1977,18632468
Spain,ESP,1978,18805415
Spain,ESP,1979,18965392
Spain,ESP,1980,19118207
Spain,ESP,1981,19253696
Spain,ESP,1982,19368005
Spain,ESP,1983,19469398
Spain,ESP,1984,19560372
Spain,ESP,1985,19642443
Spain,ESP,1986,19711485
Spain,ESP,1987,19773013
Spain,ESP,1988,19827884
Spain,ESP,1989,19873470
Spain,ESP,1990,19910033
Spain,ESP,1991,19973771
Spain,ESP,1992,20083399
Spain,ESP,1993,20198451
Spain,ESP,1994,20301685
Spain,ESP,1995,20399226
Spain,ESP,1996,20492712
Spain,ESP,1997,20586697
Spain,ESP,1998,20682995
Spain,ESP,1999,20780157
Spain,ESP,2000,20883118
Spain,ESP,2001,20996463
Spain,ESP,2002,21236617
Spain,ESP,2003,21584468
Spain,ESP,2004,21918170
Spain,ESP,2005,22247653
Spain,ESP,2006,22595322
Spain,ESP,2007,22983576
Spain,ESP,2008,23324761
Spain,ESP,2009,23533005
Spain,ESP,2010,23657280
Spain,ESP,2011,23759937
Spain,ESP,2012,23799735
Spain,ESP,2013,23753012
Spain,ESP,2014,23707072
Spain,ESP,2015,23704369
Spain,ESP,2016,23745405
Spain,ESP,2017,23831395
Spain,ESP,2018,23956748
Spain,ESP,2019,24135527
Spain,ESP,2020,24262248
Spain,ESP,2021,24292724
Spain,ESP,2022,24342742
Spain,ESP,2023,24387160
Sri Lanka,LKA,1950,3565318
Sri Lanka,LKA,1951,3648575
Sri Lanka,LKA,1952,3736082
Sri Lanka,LKA,1953,3826950
Sri Lanka,LKA,1954,3920673
Sri Lanka,LKA,1955,4017084
Sri Lanka,LKA,1956,4116129
Sri Lanka,LKA,1957,4219527
Sri Lanka,LKA,1958,4329442
Sri Lanka,LKA,1959,4445693
Sri Lanka,LKA,1960,4566563
Sri Lanka,LKA,1961,4690548
Sri Lanka,LKA,1962,4817588
Sri Lanka,LKA,1963,4948024
Sri Lanka,LKA,1964,5082007
Sri Lanka,LKA,1965,5218642
Sri Lanka,LKA,1966,5357018
Sri Lanka,LKA,1967,5498606
Sri Lanka,LKA,1968,5642840
Sri Lanka,LKA,1969,5786510
Sri Lanka,LKA,1970,5927889
Sri Lanka,LKA,1971,6065359
Sri Lanka,LKA,1972,6199186
Sri Lanka,LKA,1973,6330134
Sri Lanka,LKA,1974,6457834
Sri Lanka,LKA,1975,6584955
Sri Lanka,LKA,1976,6714302
Sri Lanka,LKA,1977,6845978
Sri Lanka,LKA,1978,6981585
Sri Lanka,LKA,1979,7121439
Sri Lanka,LKA,1980,7260792
Sri Lanka,LKA,1981,7391884
Sri Lanka,LKA,1982,7491384
Sri Lanka,LKA,1983,7549318
Sri Lanka,LKA,1984,7583753
Sri Lanka,LKA,1985,7643803
Sri Lanka,LKA,1986,7747097
Sri Lanka,LKA,1987,7850303
Sri Lanka,LKA,1988,7942755
Sri Lanka,LKA,1989,8041364
Sri Lanka,LKA,1990,8107290
Sri Lanka,LKA,1991,8181798
Sri Lanka,LKA,1992,8326830
Sri Lanka,LKA,1993,8482370
Sri Lanka,LKA,1994,8619168
Sri Lanka,LKA,1995,8774771
Sri Lanka,LKA,1996,8956322
Sri Lanka,LKA,1997,9139188
Sri Lanka,LKA,1998,9324633
Sri Lanka,LKA,1999,9510766
Sri Lanka,LKA,2000,9696394
Sri Lanka,LKA,2001,9863357
Sri Lanka,LKA,2002,9985021
Sri Lanka,LKA,2003,10079928
Sri Lanka,LKA,2004,10169171
Sri Lanka,LKA,2005,10254509
Sri Lanka,LKA,2006,10344266
Sri Lanka,LKA,2007,10437686
Sri Lanka,LKA,2008,10531354
Sri Lanka,LKA,2009,10622453
Sri Lanka,LKA,2010,10710900
Sri Lanka,LKA,2011,10799994
Sri Lanka,LKA,2012,10894423
Sri Lanka,LKA,2013,10994717
Sri Lanka,LKA,2014,11094775
Sri Lanka,LKA,2015,11191987
Sri Lanka,LKA,2016,11288312
Sri Lanka,LKA,2017,11382582
Sri Lanka,LKA,2018,11471226
Sri Lanka,LKA,2019,11555315
Sri Lanka,LKA,2020,11635760
Sri Lanka,LKA,2021,11710076
Sri Lanka,LKA,2022,11782568
Sri Lanka,LKA,2023,11855771
Sweden,SWE,1950,3520701
Sweden,SWE,1951,3549430
Sweden,SWE,1952,3575528
Sweden,SWE,1953,3598381
Sweden,SWE,1954,3619155
Sweden,SWE,1955,3642864
Sweden,SWE,1956,3668016
Sweden,SWE,1957,3692328
Sweden,SWE,1958,3715523
Sweden,SWE,1959,3734902
Sweden,SWE,1960,3750685
Sweden,SWE,1961,3768419
Sweden,SWE,1962,3788896
Sweden,SWE,1963,3810273
Sweden,SWE,1964,3837962
Sweden,SWE,1965,3871735
Sweden,SWE,1966,3905870
Sweden,SWE,1967,3936473
Sweden,SWE,1968,3961375
Sweden,SWE,1969,3990050
Sweden,SWE,1970,4026602
Sweden,SWE,1971,4055958
Sweden,SWE,1972,4072346
Sweden,SWE,1973,4084080
Sweden,SWE,1974,4099454
Sweden,SWE,1975,4118051
Sweden,SWE,1976,4135416
Sweden,SWE,1977,4153067
Sweden,SWE,1978,4168710
Sweden,SWE,1979,4181197
Sweden,SWE,1980,4192784
Sweden,SWE,1981,4201238
Sweden,SWE,1982,4207191
Sweden,SWE,1983,4212148
Sweden,SWE,1984,4218110
Sweden,SWE,1985,4226389
Sweden,SWE,1986,4237367
Sweden,SWE,1987,4252628
Sweden,SWE,1988,4272158
Sweden,SWE,1989,4298909
Sweden,SWE,1990,4330631
Sweden,SWE,1991,4359773
Sweden,SWE,1992,4385096
Sweden,SWE,1993,4410392
Sweden,SWE,1994,4441727
Sweden,SWE,1995,4465291
Sweden,SWE,1996,4472581
Sweden,SWE,1997,4474793
Sweden,SWE,1998,4476846
Sweden,SWE,1999,4479762
Sweden,SWE,2000,4485554
Sweden,SWE,2001,4495248
Sweden,SWE,2002,4507024
Sweden,SWE,2003,4521255
Sweden,SWE,2004,4537025
Sweden,SWE,2005,4553100
Sweden,SWE,2006,4575431
Sweden,SWE,2007,4604434
Sweden,SWE,2008,4635964
Sweden,SWE,2009,4672259
Sweden,SWE,2010,4708489
Sweden,SWE,2011,4740617
Sweden,SWE,2012,4772996
Sweden,SWE,2013,4810381
Sweden,SWE,2014,4853046
Sweden,SWE,2015,4897769
Sweden,SWE,2016,4951030
Sweden,SWE,2017,5009746
Sweden,SWE,2018,5062739
Sweden,SWE,2019,5109881
Sweden,SWE,2020,5144220
Sweden,SWE,2021,5174118
Sweden,SWE,2022,5207558
Sweden,SWE,2023,5237973
Switzerland,CHE,1950,2431250
Switzerland,CHE,1951,2459266
Switzerland,CHE,1952,2490569
Switzerland,CHE,1953,2522297
Switzerland,CHE,1954,2553608
Switzerland,CHE,1955,2584995
Switzerland,CHE,1956,2616233
Switzerland,CHE,1957,2648134
Switzerland,CHE,1958,2681109
Switzerland,CHE,1959,2714105
Switzerland,CHE,1960,2746618
Switzerland,CHE,1961,2799253
Switzerland,CHE,1962,2867358
Switzerland,CHE,1963,2925598
Switzerland,CHE,1964,2971460
Switzerland,CHE,1965,3003717
Switzerland,CHE,1966,3033125
Switzerland,CHE,1967,3068686
Switzerland,CHE,1968,3105474
Switzerland,CHE,1969,3138937
Switzerland,CHE,1970,3161311
Switzerland,CHE,1971,3178209
Switzerland,CHE,1972,3203004
Switzerland,CHE,1973,3228550
Switzerland,CHE,1974,3248130
Switzerland,CHE,1975,3248923
Switzerland,CHE,1976,3232756
Switzerland,CHE,1977,3223728
Switzerland,CHE,1978,3225531
Switzerland,CHE,1979,3232764
Switzerland,CHE,1980,3245632
Switzerland,CHE,1981,3262542
Switzerland,CHE,1982,3280232
Switzerland,CHE,1983,3293439
Switzerland,CHE,1984,3304449
Switzerland,CHE,1985,3317963
Switzerland,CHE,1986,3334398
Switzerland,CHE,1987,3354648
Switzerland,CHE,1988,3378481
Switzerland,CHE,1989,3404243
Switzerland,CHE,1990,3434894
Switzerland,CHE,1991,3476794
Switzerland,CHE,1992,3517225
Switzerland,CHE,1993,3549095
Switzerland,CHE,1994,3577354
Switzerland,CHE,1995,3601788
Switzerland,CHE,1996,3618500
Switzerland,CHE,1997,3627500
Switzerland,CHE,1998,3638101
Switzerland,CHE,1999,3654292
Switzerland,CHE,2000,3673791
Switzerland,CHE,2001,3695470
Switzerland,CHE,2002,3720968
Switzerland,CHE,2003,3746805
Switzerland,CHE,2004,3770707
Switzerland,CHE,2005,3792787
Switzerland,CHE,2006,3814151
Switzerland,CHE,2007,3843804
Switzerland,CHE,2008,3886509
Switzerland,CHE,2009,3930675
Switzerland,CHE,2010,3972127
Switzerland,CHE,2011,4013567
Switzerland,CHE,2012,4052538
Switzerland,CHE,2013,4094981
Switzerland,CHE,2014,4141463
Switzerland,CHE,2015,4185499
Switzerland,CHE,2016,4226662
Switzerland,CHE,2017,4262781
Switzerland,CHE,2018,4293508
Switzerland,CHE,2019,4323301
Switzerland,CHE,2020,4353479
Switzerland,CHE,2021,4385213
Switzerland,CHE,2022,4426956
Switzerland,CHE,2023,4465341
Taiwan,TWN,1950,3694302
Taiwan,TWN,1951,3825437
Taiwan,TWN,1952,3965962
Taiwan,TWN,1953,4113821
Taiwan,TWN,1954,4267974
Taiwan,TWN,1955,4431468
Taiwan,TWN,1956,4603364
Taiwan,TWN,1957,4773423
Taiwan,TWN,1958,4939277
Taiwan,TWN,1959,5105798
Taiwan,TWN,1960,5273403
Taiwan,TWN,1961,5442511
Taiwan,TWN,1962,5613704
Taiwan,TWN,1963,5786531
Taiwan,TWN,1964,5959203
Taiwan,TWN,1965,6131243
Taiwan,TWN,1966,6301968
Taiwan,TWN,1967,6472050
Taiwan,TWN,1968,6641083
Taiwan,TWN,1969,6807183
Taiwan,TWN,1970,6964673
Taiwan,TWN,1971,7126331
Taiwan,TWN,1972,7297856
Taiwan,TWN,1973,7464510
Taiwan,TWN,1974,7623478
Taiwan,TWN,1975,7767775
Taiwan,TWN,1976,7912503
Taiwan,TWN,1977,8067803
Taiwan,TWN,1978,8224739
Taiwan,TWN,1979,8384740
Taiwan,TWN,1980,8541855
Taiwan,TWN,1981,8697437
Taiwan,TWN,1982,8853180
Taiwan,TWN,1983,9003352
Taiwan,TWN,1984,9146865
Taiwan,TWN,1985,9281161
Taiwan,TWN,1986,9399603
Taiwan,TWN,1987,9504559
Taiwan,TWN,1988,9607379
Taiwan,TWN,1989,9703151
Taiwan,TWN,1990,9788925
Taiwan,TWN,1991,9888695
Taiwan,TWN,1992,10002914
Taiwan,TWN,1993,10114347
Taiwan,TWN,1994,10223309
Taiwan,TWN,1995,10330429
Taiwan,TWN,1996,10436541
Taiwan,TWN,1997,10543076
Taiwan,TWN,1998,10641746
Taiwan,TWN,1999,10712821
Taiwan,TWN,2000,10816113
Taiwan,TWN,2001,10930271
Taiwan,TWN,2002,11003098
Taiwan,TWN,2003,11066034
Taiwan,TWN,2004,11122193
Taiwan,TWN,2005,11181273
Taiwan,TWN,2006,11249267
Taiwan,TWN,2007,11319967
Taiwan,TWN,2008,11383316
Taiwan,TWN,2009,11450201
Taiwan,TWN,2010,11508325
Taiwan,TWN,2011,11556291
Taiwan,TWN,2012,11613691
Taiwan,TWN,2013,11668133
Taiwan,TWN,2014,11714602
Taiwan,TWN,2015,11760200
Taiwan,TWN,2016,11807371
Taiwan,TWN,2017,11850784
Taiwan,TWN,2018,11882108
Taiwan,TWN,2019,11906251
Taiwan,TWN,2020,11914031
Taiwan,TWN,2021,11867479
Taiwan,TWN,2022,11804542
Taiwan,TWN,2023,11763513
Thailand,THA,1950,10173564
Thailand,THA,1951,10433567
Thailand,THA,1952,10706820
Thailand,THA,1953,10989923
Thailand,THA,1954,11284270
Thailand,THA,1955,11591596
Thailand,THA,1956,11911092
Thailand,THA,1957,12242318
Thailand,THA,1958,12580895
Thailand,THA,1959,12934139
Thailand,THA,1960,13309537
Thailand,THA,1961,13703414
Thailand,THA,1962,14113999
Thailand,THA,1963,14539995
Thailand,THA,1964,14980306
Thailand,THA,1965,15434487
Thailand,THA,1966,15898677
Thailand,THA,1967,16370674
Thailand,THA,1968,16849495
Thailand,THA,1969,17331899
Thailand,THA,1970,17819306
Thailand,THA,1971,18308143
Thailand,THA,1972,18803988
Thailand,THA,1973,19308978
Thailand,THA,1974,19810470
Thailand,THA,1975,20303993
Thailand,THA,1976,20783492
Thailand,THA,1977,21259977
Thailand,THA,1978,21736999
Thailand,THA,1979,22208063
Thailand,THA,1980,22681638
Thailand,THA,1981,23153003
Thailand,THA,1982,23620498
Thailand,THA,1983,24092114
Thailand,THA,1984,24562380
Thailand,THA,1985,25026820
Thailand,THA,1986,25484550
Thailand,THA,1987,25936947
Thailand,THA,1988,26389864
Thailand,THA,1989,26835890
Thailand,THA,1990,27300654
Thailand,THA,1991,27782050
Thailand,THA,1992,28259887
Thailand,THA,1993,28730912
Thailand,THA,1994,29187082
Thailand,THA,1995,29638598
Thailand,THA,1996,30086204
Thailand,THA,1997,30527935
Thailand,THA,1998,30968674
Thailand,THA,1999,31399182
Thailand,THA,2000,31785534
Thailand,THA,2001,32126690
Thailand,THA,2002,32450844
Thailand,THA,2003,32767625
Thailand,THA,2004,33074725
Thailand,THA,2005,33371934
Thailand,THA,2006,33660921
Thailand,THA,2007,33941307
Thailand,THA,2008,34212350
Thailand,THA,2009,34475431
Thailand,THA,2010,34722919
Thailand,THA,2011,34962671
Thailand,THA,2012,35206259
Thailand,THA,2013,35441774
Thailand,THA,2014,35659907
Thailand,THA,2015,35856231
Thailand,THA,2016,36051316
Thailand,THA,2017,36238463
Thailand,THA,2018,36384844
Thailand,THA,2019,36498738
Thailand,THA,2020,36601082
Thailand,THA,2021,36686203
Thailand,THA,2022,36730033
Thailand,THA,2023,36752423
Turkey,TUR,1950,10478390
Turkey,TUR,1951,10762658
Turkey,TUR,1952,11057087
Turkey,TUR,1953,11361678
Turkey,TUR,1954,11670679
Turkey,TUR,1955,11980794
Turkey,TUR,1956,12333144
Turkey,TUR,1957,12726832
Turkey,TUR,1958,13120989
Turkey,TUR,1959,13514423
Turkey,TUR,1960,13902248
Turkey,TUR,1961,14294466
Turkey,TUR,1962,14698841
Turkey,TUR,1963,15109677
Turkey,TUR,1964,15523390
Turkey,TUR,1965,15931021
Turkey,TUR,1966,16350519
Turkey,TUR,1967,16786321
Turkey,TUR,1968,17221345
Turkey,TUR,1969,17654075
Turkey,TUR,1970,18074774
Turkey,TUR,1971,18480151
Turkey,TUR,1972,18876429
Turkey,TUR,1973,19266805
